Price,Close,High,Low,Open,Volume,MA_7,MA_30,Daily_Change
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2023-08-17,172.1453094482422,175.61789042836233,171.6308479746951,175.251839141336,66062900,175.38891819545202,185.58902333577473,-1.4555286530835154
2023-08-18,172.63009643554688,173.23359497916323,170.12706520451775,170.46343748229896,61172200,174.89993940080916,185.06358896891277,0.2816149849557359
2023-08-21,173.96571350097656,174.2526308376999,171.88810651020768,173.2039318191006,46311900,174.63281467982702,184.65084635416667,0.7736872613799184
2023-08-22,175.3408966064453,175.78609702554508,174.37134667878323,175.17271045239184,42038900,174.55366952078683,184.30139923095703,0.7904908834010183
2023-08-23,179.18942260742188,179.61484705303545,176.42916808280543,176.6171452729967,52722800,174.78827776227678,184.0245783487956,2.1948821270229013
2023-08-24,174.49996948242188,179.16966018527063,174.13390304899033,178.74423570753817,54945800,174.63705008370536,183.5660832722982,-2.6170367964597485
2023-08-25,176.7062225341797,177.2404601102408,173.9459673815929,175.4893371526004,51449600,174.92537580217635,183.1761906941732,1.2643286175359814
2023-08-28,178.26937866210938,178.66510907128173,176.64685983066678,178.17043851174256,43820700,175.8002428327288,182.72972157796224,0.8846072908538005
2023-08-29,182.15745544433594,182.9291401969668,177.58670497165372,177.78457014737916,53003900,177.16129411969865,182.42141876220703,2.1810121353460277
2023-08-30,185.64984130859375,185.84772159478027,182.77087033679462,182.9687355268348,60813900,178.83045523507255,182.18440856933594,1.9172346559952036
2023-08-31,185.8675079345703,187.10418431162185,185.4816655087761,185.83782890921285,60794500,180.3342568533761,182.0195337931315,0.11724579156238146
2023-09-01,187.44056701660156,187.8956554579994,186.27313669620688,187.4702460412081,45766500,181.51299176897322,181.94628499348957,0.8463335520617177
2023-09-05,187.67799377441406,187.9550080601447,185.6102746073009,186.27313129788112,45280000,183.39556666782923,181.8542739868164,0.12666775479368564
2023-09-06,180.9603729248047,186.8370611072444,179.53571941437733,186.3918455631262,81755800,184.00330243791853,181.5096903483073,-3.5793332582635395
2023-09-07,175.66741943359375,176.31050026534143,171.69026361941778,173.31278256858107,112488800,183.63159397670202,180.9596944173177,-2.9249240624688255
2023-09-08,176.28076171875,178.31881673909905,175.89491935539235,176.44896296342043,65551300,182.7920663016183,180.47229715983073,0.34914970979471605
2023-09-11,177.4481964111328,178.37817933531872,175.44972343125323,178.15063513987275,58953100,181.62040274483817,179.93785807291667,0.6622587065090002
2023-09-12,174.42080688476562,178.20998441272386,172.95658655286022,177.57680682896927,90370200,179.98515973772322,179.28208669026694,-1.7060694825846379
2023-09-13,172.3531036376953,175.4101637291933,172.12554433664133,174.62857587906927,84267900,177.8298078264509,178.5850565592448,-1.185468227099984
2023-09-14,173.86680603027344,174.2229694212733,171.72982568427443,172.14534712441645,60895800,175.85678100585938,178.03827260335285,0.878256533030064
2023-09-15,173.14456176757812,174.61868528190746,171.967258666553,174.59889423512476,109259500,174.74023655482702,177.51384989420572,-0.4154008917432783
2023-09-18,176.07302856445312,177.46800307348116,174.2922116482627,174.59890495957814,67257600,174.79818071637834,177.38937225341797,1.6913420594786288
2023-09-19,177.1613006591797,177.71532920549458,175.24197669791334,175.62781908525017,51826900,174.9239719935826,177.40458170572916,0.6180799544367455
2023-09-20,173.6194610595703,177.78457830053213,173.5304088946865,177.3492658362857,58436200,174.37700980050224,177.27044372558595,-1.9992174286545317
2023-09-21,172.0760955810547,174.4208443257111,172.00684955191673,172.68949734734272,63149100,174.04205104282923,177.13788197835285,-0.8889357616345128
2023-09-22,172.92691040039062,175.19250979208792,172.19480770645978,172.8081943086496,56725400,174.1240234375,177.04092610677083,0.49444102997744377
2023-09-25,174.20315551757812,175.08366835534056,172.2937196425223,172.34318970903263,46172700,174.1720733642578,176.98453420003256,0.7380257440744886
2023-09-26,170.1270751953125,173.33253018900052,169.83026989319274,172.9565908960506,64588900,173.74100385393416,176.73719787597656,-2.3398429897295014
2023-09-27,168.61338806152344,171.19556880826096,167.24810767663843,170.78004737841366,66921800,172.6753409249442,176.5056920369466,-0.8897391153355749
2023-09-28,168.87060546875,170.19631868961176,165.83332157268651,167.53498917707262,56294400,171.49095589773995,176.31178080240886,0.15254862628861776
2023-09-29,169.38510131835938,171.22527642192762,168.5243642708508,170.18646521737097,51861100,170.88604736328125,176.2197738647461,0.3046686829725198
2023-10-02,171.8979949951172,172.4421355524603,169.10804618991,169.39496352748424,52164500,170.86060442243303,176.19537048339845,1.4835387865871574
2023-10-03,170.5623779296875,171.77927819729268,168.99923247491208,170.42387079713225,49594600,170.52281406947546,176.08192596435546,-0.7769823408746768
2023-10-04,171.8089599609375,172.3531005247124,169.14763028223018,169.26634637027362,53020300,170.1807861328125,175.96419474283854,0.7308657667541851
2023-10-05,173.04563903808594,173.57987653919332,170.83939772477277,171.93756684563112,48527900,170.59772382463728,175.759401957194,0.7197989426334983
2023-10-06,175.59815979003906,176.09283034712797,171.33408690716874,171.94748866333921,57266700,171.59554835728235,175.79600830078124,1.475056387518281
2023-10-09,177.08212280273438,177.1414808378911,173.92612310032808,174.92535191646687,42390800,172.76862226213728,175.80853830973308,0.8450902984801667
2023-10-10,176.488525390625,177.80435062036204,176.05321297222847,176.20162316730602,43698000,173.7833971296038,175.74917653401693,-0.33521024184390846
2023-10-11,177.88351440429688,177.9329844734106,175.70696722860302,176.300562769531,47551100,174.63847133091517,175.6067118326823,0.7904134337257007
2023-10-12,178.78384399414062,180.39645978644091,177.13163100626258,178.1506662685904,56743100,175.8129664829799,175.37784525553386,0.5061343614998881
2023-10-13,176.94361877441406,179.99077533731545,176.24118012180884,179.4862169335411,51427100,176.54648917061942,175.08038228352865,-1.0293017414855887
2023-10-16,176.81503295898438,177.17119633941073,174.6285826048942,174.86602989056055,52517000,177.08497401646204,174.7261978149414,-0.07267050166619438
2023-10-17,175.26174926757812,176.51821654411026,172.93680701299223,174.7670787756051,57549400,177.0369153703962,174.31232299804688,-0.8784794287070352
2023-10-18,173.96571350097656,175.68717223288098,173.2434988158149,173.70849028197048,54764400,176.59171404157365,174.07916768391928,-0.7394858102339641
2023-10-19,173.5897979736328,175.94441955236843,173.32267164674883,174.16360253338752,59302900,176.17761012486048,174.0099136352539,-0.21608598601334794
2023-10-20,171.03729248046875,173.55021220691836,170.79984518424126,173.44138408316581,64244000,175.19957842145647,173.8351313273112,-1.4704236786725056
2023-10-23,171.156005859375,172.15523490983713,168.1187215150264,169.08828663709707,55980100,174.1098872593471,173.6253916422526,0.06940789180218676
2023-10-24,171.59132385253906,171.81886808001443,169.62252961684246,171.2054814250168,43816600,173.34527369907923,173.53107554117838,0.2543398877406178
2023-10-25,169.27627563476562,171.21537582153513,168.83106004342108,170.04796051874604,57157000,172.26830836704798,173.4285146077474,-1.349163912135165
2023-10-26,165.1111297607422,169.55327657792432,163.90413245355498,168.55403244057868,70625300,170.81821986607142,173.13665873209635,-2.460560913456211
2023-10-27,166.42694091796875,167.1590586780216,165.05175755916278,165.13090664912622,58499100,169.74125235421317,172.91273803710936,0.796924567794588
2023-10-30,168.474853515625,169.34547832959018,167.0699912633637,167.21840145454993,51131000,169.0105460030692,172.65946553548176,1.2305174789372986
2023-10-31,168.94973754882812,169.07834159118553,166.11031910500105,167.5448753835713,44846000,168.71232386997767,172.38574676513673,0.28187235263514854
2023-11-01,172.1156768798828,172.37290013800276,168.30670750672277,169.1773325282788,56934900,168.84941973005022,172.3356206258138,1.8738941989416835
2023-11-02,175.67730712890625,175.88506030695757,173.58979679508,173.64915484595178,77334800,169.4331316266741,172.45566101074218,2.0693235581957126
2023-11-03,174.76707458496094,174.9352758328065,171.50226149314057,172.38277434389337,79829200,170.21753147670202,172.51699981689453,-0.5181275594561607
2023-11-06,177.319580078125,177.51744525540883,174.3317811800047,174.49996733550321,63841300,171.9615958077567,172.62088063557943,1.4605185211377991
2023-11-07,179.88197326660156,180.4953598060514,177.06234560698942,177.27009874628624,70530000,173.8837432861328,172.9460439046224,1.4450706387572065
2023-11-08,180.94056701660156,181.4945955371222,179.65442075331012,180.40632954214095,49340300,175.66455950055803,173.35694986979166,0.5884935164854221
2023-11-09,180.46568298339844,182.15744752284814,179.87207238589124,181.00982351508927,53763500,177.30969456263952,173.7434524536133,-0.26245304799976665
2023-11-10,184.65611267089844,184.8245355233408,181.81296804065445,182.2488540012565,66133400,179.10118538992745,174.2524861653646,2.3220091588745273
2023-11-13,183.0710906982422,184.28957909475855,182.4866141219331,184.0815522328342,43627500,180.15744018554688,174.6249226888021,-0.8583642045368656
2023-11-14,185.68638610839844,186.35011603301572,184.55705211313364,185.94394820695575,60108400,181.71734183175224,175.12905629475912,1.4285682136821132
2023-11-15,186.2510528564453,187.72711849110286,186.02320887124122,186.09256123667055,53790500,182.99326651436942,175.61045939127604,0.3040970099537743
2023-11-16,187.93516540527344,189.173470968727,186.88506958999568,187.79647578680803,54412900,184.1437225341797,176.10677693684895,0.904216391263124
2023-11-17,187.91531372070312,188.59886068457095,186.8057969770521,188.47007209252862,50922700,185.1401149204799,176.51734873453776,-0.01056304951098097
2023-11-20,189.6588897705078,190.11459289941732,188.10358573904105,188.11348674243894,46505100,186.45343017578125,176.93657430013022,0.9278520282791636
2023-11-21,188.8564453125,189.72821721009598,187.96487141071046,189.6192457228965,38134500,187.05347769601005,177.34883829752604,-0.4230987848651835
2023-11-22,189.52017211914062,191.12501116236683,189.04466705374648,189.69849596618437,39617700,187.97477504185267,177.73672688802083,0.3514451442429456
2023-11-24,188.1927032470703,189.11399521175224,187.47943812523724,189.08427709134526,24048300,188.33282034737724,178.05035552978515,-0.7004367172249171
2023-11-27,188.014404296875,188.886176253634,187.13273133734725,188.14319291304204,40552600,188.58472769601005,178.41938171386718,-0.09474275416577749
2023-11-28,188.61868286132812,189.29232889633607,187.62803848681267,188.0044881862593,38415400,188.682373046875,178.81283671061198,0.32140014309700593
2023-11-29,187.59832763671875,190.29288164913223,187.2020759179661,189.11401237919708,43014200,188.6370893205915,179.22405598958332,-0.5409619074477012
2023-11-30,188.1728973388672,188.53944603911236,186.42936866830843,188.06392585220516,48794400,188.4248046875,179.6976287841797,0.3062765587447558
2023-12-01,189.4508514404297,189.76784980640184,187.4596464071562,188.54936135651158,45704800,188.5097198486328,180.22633056640626,0.679138239159438
2023-12-04,187.6577606201172,188.27197042434886,185.69628894913777,188.2026180609542,43389500,188.24366106305803,180.7803461710612,-0.9464675437873771
2023-12-05,191.61044311523438,192.58127042048946,188.40074973234698,188.43048297188668,66628400,188.7319096156529,181.4621607462565,2.1063250899166164
2023-12-06,190.52073669433594,192.93789631295678,190.3126947209947,192.63079897005184,41089700,189.08995710100447,182.0931411743164,-0.568709305809123
2023-12-07,192.45248413085938,193.17565028147504,191.77883810543793,191.8184723448333,47477700,189.63764299665178,182.86568145751954,1.0139302786880577
2023-12-08,193.87904357910156,194.15642283244122,191.8581203150147,192.38316069569592,53406400,190.5348881312779,183.82461191813152,0.7412528108871719
2023-12-11,191.3726806640625,191.6797931299085,189.62915193698308,191.30334341541183,60943700,190.99200003487724,184.65613657633463,-1.2927456566580786
2023-12-12,192.8883514404297,192.8982524413057,189.9263196470572,191.27359645175778,52696900,191.48307146344865,185.46991984049478,0.7919995534931168
2023-12-13,196.1079864501953,196.14760557804456,193.02708153571695,193.26482653488247,70404200,192.69024658203125,186.3751948038737,1.6691702664896058
2023-12-14,196.2565460205078,197.7524134956911,194.32479262777906,196.1673916599279,66831600,193.3539755684989,187.17989044189454,0.0757539623967407
2023-12-15,195.72164916992188,196.54387083662527,195.15697452600213,195.68201492331204,128538400,194.09696306501115,187.84803517659506,-0.27254981371680476
2023-12-18,194.05734252929688,194.7904248709577,192.57137584033416,194.2554683979516,55751900,194.32622855050224,188.4910441080729,-0.8503436628924388
2023-12-19,195.0974884033203,195.10738940442394,194.05730887821485,194.32478706833504,40714100,194.5002920968192,189.0836410522461,0.5359992363424215
2023-12-20,193.00726318359375,195.8305908429342,193.00726318359375,195.05788936850126,52242800,194.73380388532365,189.52115071614583,-1.0713747454326517
2023-12-21,192.85865783691406,195.23621363050395,191.6897046199928,194.26538628403978,46482500,194.72956194196428,189.91842041015624,-0.07699469140616255
2023-12-22,191.78875732421875,193.58182122700063,191.164646529934,193.35396213687642,37149600,194.11252920968192,190.2958562215169,-0.5547588709240325
2023-12-26,191.243896484375,192.0760341178965,191.02595351616222,191.79865490672267,28919300,193.3964364188058,190.51544901529948,-0.2840942542438274
2023-12-27,191.34295654296875,191.68968812345565,189.30223153241622,190.68914273833013,48087700,192.77090890066964,190.79117787679036,0.05179776213242171
2023-12-28,191.76895141601562,192.8388492190412,191.36278357008254,192.32370988068791,34049900,192.4439958844866,190.99393005371093,0.22263420652810506
2023-12-29,190.72874450683594,192.58124449746825,189.93622604929251,192.08592235100764,42672100,191.81988961356026,191.1431864420573,-0.542427176818161
2024-01-02,183.90322875976562,186.67703614744315,182.16960103197144,185.39909638597572,82488700,190.5193132672991,191.0087885538737,-3.5786508031177666
2024-01-03,182.52621459960938,184.14096966630487,181.7138790075681,182.4964964795135,58414500,189.04324994768416,190.82915191650392,-0.7487710626087218
2024-01-04,180.2081298828125,181.37708304150152,179.18776734055538,180.44587486910356,71983600,187.38887459891183,190.51412658691407,-1.270000981438113
2024-01-05,179.4849395751953,181.05015949262307,178.48439420396812,180.28737421180142,62379700,185.70902361188615,190.20174306233724,-0.4013083694323183
2024-01-08,183.823974609375,183.86360885082058,179.80196071659407,180.38643729162627,59144500,184.6348833356585,190.01186981201172,2.4174925453073204
2024-01-09,183.4079132080078,183.41781421075365,181.0204564512382,182.19932576748687,42841800,183.44044930594308,189.85237681070964,-0.2263368541841837
2024-01-10,184.44808959960938,184.6561164657865,182.1993225017619,182.6253074687535,46792900,182.543212890625,189.7334996541341,0.5671382294295313
2024-01-11,183.8536834716797,185.3000308909078,181.90211286972462,184.7947925921475,49128400,182.53613499232702,189.57466634114584,-0.32226201378392494
2024-01-12,184.1805877685547,184.99292335610073,183.4574216568355,184.31927736691225,40477800,182.77247401646204,189.4607416788737,0.17780677041772108
2024-01-16,181.91204833984375,182.53614407524432,179.2372961857114,180.4557997638508,65603000,183.0158909388951,189.25204671223958,-1.231693011839896
2024-01-17,180.97091674804688,181.2185778549055,178.613193289656,179.57411959355028,47317400,183.2281733921596,188.9693822224935,-0.5173552826136518
2024-01-18,186.865234375,187.37045751332874,184.09142738261565,184.34898945226777,78005800,183.66263907296317,188.94296468098958,3.2570524219421193
2024-01-19,189.7678680419922,190.15421881279246,187.05351164263914,187.55873492259758,68903000,184.57120404924666,188.8815455118815,1.5533299581917959
2024-01-22,192.07603454589844,193.50256484427592,190.4612794003693,190.5009136397872,60133900,185.6609104701451,188.93338877360026,1.2163104996234075
2024-01-23,193.35398864746094,193.91866327514697,192.0166276255296,193.1954970136862,42355600,187.01809692382812,188.96343892415365,0.6653376120471233
2024-01-24,192.68032836914062,194.542744606446,192.5218216434054,193.59171936806808,53631300,188.2323455810547,188.9234817504883,-0.3484077484166015
2024-01-25,192.3534393310547,194.43379881211092,191.30335858737243,193.3936190715828,54822100,189.7239728655134,188.9561737060547,-0.16965356082416783
2024-01-26,190.61978149414062,192.9378856146602,190.14427644491346,192.4524795638358,44594000,191.10238211495536,188.88055470784505,-0.9012876728085484
2024-01-29,189.93626403808594,190.40186815816608,187.80638442872507,190.21364328629937,47145600,191.54110063825334,188.6748306274414,-0.35857635062691573
2024-01-30,186.28076171875,190.00559424490717,185.71610228505008,189.15363947733223,55859400,191.0429425920759,188.3423044840495,-1.9245941989271431
2024-01-31,182.67481994628906,185.34957189909602,182.62529981948686,185.2901205380725,55467800,189.69991193498885,187.90741017659505,-1.9357564029640617
2024-02-01,185.11183166503906,185.2009860420896,182.10027903950464,182.2686867903897,64885400,188.5224609375,187.6092264811198,1.3340709570517362
2024-02-02,184.11126708984375,185.5774165638072,177.57300802816712,178.1773017145222,102551700,187.29830932617188,187.2430191040039,-0.5405189750409045
2024-02-05,185.92413330078125,187.47945226083425,184.10135123689923,186.3897373769733,69668800,186.3798370361328,187.0069147745768,0.9846579405989653
2024-02-06,187.52899169921875,187.53889270164484,185.02266252630227,185.1118168962398,43490800,185.93829563685827,186.82925923665366,0.8631791741856354
2024-02-07,187.637939453125,189.26259549149862,186.8454209943015,188.85642770289712,53439000,185.6099635532924,186.6908986409505,0.05809648573218418
2024-02-08,186.5581512451172,187.76672344534998,185.59722501634783,187.6181328392653,40962000,185.64959062848772,186.53470713297526,-0.575463688822675
2024-02-09,187.32192993164062,188.45270503827624,186.47880163607178,187.12353611951417,45155200,186.31346348353796,186.40067291259766,0.40940515406369116
2024-02-12,185.63568115234375,187.14338640307878,185.27859346494134,186.8954092628083,41781900,186.38829912458147,186.19623057047525,-0.9001875967817763
2024-02-13,183.54273986816406,184.70328611762721,182.02512109310902,184.26684396147397,56529500,186.3070809500558,185.95669708251953,-1.1274455811445483
2024-02-14,182.65992736816406,184.0287658151745,180.96377246543662,183.82047352517276,54630500,185.84076581682478,185.91525370279948,-0.4809847017834157
2024-02-15,182.37229919433594,182.99720639873473,179.8826142837668,182.06480997798818,65434500,185.10409545898438,185.91012318929037,-0.15746648866687973
2024-02-16,180.8348388671875,183.35429496994237,180.2000180232841,181.9358579237584,49752500,184.1322239467076,185.93101348876954,-0.8430339113672747
2024-02-20,180.0908966064453,180.95385211869663,178.543521838827,180.31903131312703,53665600,183.20833042689733,185.95121205647786,-0.4113932168173462
2024-02-21,180.8447723388672,181.41015233649017,179.1982005294332,180.4678422502364,41371400,182.28302219935827,185.8519053141276,0.41860846196424273
2024-02-22,182.878173828125,183.463411373256,180.98364000764028,181.99537582737872,52292200,181.88909258161272,185.83424733479816,1.1243905272791732
2024-02-23,181.04315185546875,183.54275049121756,180.75548990166286,183.51299444569602,45119700,181.5320085797991,185.7207494099935,-1.0034122357219455
2024-02-26,179.6941375732422,181.28118200444274,179.1882545795608,180.76540051034647,40867400,181.1083243233817,185.58209788004558,-0.7451341121720634
2024-02-27,181.1522674560547,182.43182285515786,178.10710087323727,179.63464855081253,54318900,180.9340340750558,185.4811538696289,0.8114510036356437
2024-02-28,179.95204162597656,181.6382830805114,178.67248629654023,181.03321827875988,48953900,180.80792018345423,185.4158203125,-0.6625508181228201
2024-02-29,179.28746032714844,181.09274105155225,178.07733075339527,179.80325698202418,136682600,180.6931435721261,185.35970509847004,-0.36931023000530416
2024-03-01,178.206298828125,179.06925444803085,175.94474848019505,178.09718827908785,73563100,180.31621878487724,185.07107391357422,-0.6030324134496778
2024-03-04,173.68316650390625,175.46858951163802,172.38375378915603,174.72465821330945,81510100,179.00264630998885,184.53491719563803,-2.5381439118384863
2024-03-05,168.74346923828125,170.6479317427376,168.24751498810025,169.37829007310003,95132400,177.24554879324776,183.75716501871744,-2.844085218537229
2024-03-06,167.75155639648438,169.85441265484894,167.31511424596866,169.67586125903696,68587700,175.53946576799666,182.90375061035155,-0.5878229517707778
2024-03-07,167.63253784179688,169.34853532264208,167.12666995146384,167.78131806385875,71765100,173.60807582310267,182.0688242594401,-0.07094929981227294
2024-03-08,169.34852600097656,172.29449531822434,167.57301652903823,167.6325286145872,76267000,172.0932878766741,181.30199381510417,1.0236605501964924
2024-03-11,171.35220336914062,172.96901916174485,170.65787040570808,171.54066841678448,60139500,170.95967973981584,180.6597412109375,1.1831678819292035
2024-03-12,171.8282928466797,172.62182261661565,169.62625492438514,171.74893835615396,59825400,170.0485360281808,180.05614217122397,0.2778426353313046
2024-03-13,169.74530029296875,171.78862930722158,169.3782838692582,171.3720295685671,52488700,169.4859837123326,179.5049601236979,-1.2122523707836397
2024-03-14,171.6001739501953,172.89957168966941,170.65786388331372,171.51090581587792,72913500,169.89408438546317,179.13580525716145,1.0927393300581345
2024-03-15,171.22323608398438,171.22323608398438,168.91208752136302,169.78497182252738,121752700,170.3900386265346,178.6728520711263,-0.21966053852622291
2024-03-18,172.31434631347656,176.27206668827822,172.11596763998543,174.1493830977455,75604200,171.05886840820312,178.27962137858074,0.6372442516838106
2024-03-19,174.65525817871094,175.18096849600929,171.62993409357304,172.92933186407737,55215200,171.81697300502233,177.90399220784505,1.3585124601150467
2024-03-20,177.22430419921875,177.22430419921875,173.67326966604173,174.29817691484007,53423100,172.65584455217635,177.5605026245117,1.4709239488679415
2024-03-21,169.98336791992188,176.05385870042272,169.45765758517675,175.61741650508932,106181300,172.3922838483538,176.97201690673828,-4.085746767078458
2024-03-22,170.88601684570312,171.64979072547655,168.6839784855534,170.3702201223851,71160100,172.55524335588728,176.44961242675782,0.5310219092767188
2024-03-25,169.46755981445312,170.54873636107317,168.0788789435942,169.1898266673456,54288300,172.2505841936384,175.8544667561849,-0.8300603275988139
2024-03-26,168.33680725097656,170.0329624014482,168.20785429573576,168.6244540719099,57388400,171.83823721749442,175.27783762613933,-0.6672383580164865
2024-03-27,171.9076690673828,172.19533102381604,168.73356472173438,169.03114031499092,60273300,171.78014046805245,174.89000193277994,2.121260272616654
2024-03-28,170.0924530029297,170.83638432396197,169.13030061690222,170.36027251639132,65672700,171.12831115722656,174.47108612060546,-1.0559250057317726
2024-04-01,168.65420532226562,169.86433493378763,168.1086526063626,169.80482284392966,46240500,169.90401131766183,174.0138163248698,-0.8455681926342051
2024-04-02,167.47381591796875,167.96977013364764,166.86875116942764,167.71187939021036,49329500,169.5455038888114,173.56844889322917,-0.6998873239130843
2024-04-03,168.2772674560547,169.29893197888933,167.21593325359058,167.4242255584593,47691700,169.1728254045759,173.1746612548828,0.4797475555698094
2024-04-04,167.4539794921875,170.52888638010077,167.4539794921875,168.91207088207483,53704400,168.88517107282365,172.72830149332682,-0.4892449089014317
2024-04-05,168.2078399658203,169.01128340394683,167.58293278713433,168.217753601793,42104800,168.8667471749442,172.23929036458333,0.4501896436972963
2024-04-08,167.08700561523438,167.83093708737283,166.87871327881734,167.66231443659373,37425500,168.17808096749442,171.77408548990886,-0.6663389475863202
2024-04-09,168.297119140625,168.70380527202582,166.98780774616682,167.3349666518587,42373800,167.9216047014509,171.3941848754883,0.7242415536353963
2024-04-10,166.42239379882812,167.7217914097351,165.7578169724605,167.4341446269544,49709300,167.60277448381697,170.90318908691407,-1.1139378685563806
2024-04-11,173.62364196777344,174.04025682035402,166.79932237773104,166.97785862713312,91070300,168.48132106236048,170.69224243164064,4.327090846710324
2024-04-12,175.1214599609375,176.9168120397123,172.80039755418966,172.8499808741194,101670900,169.45906284877233,170.55337575276693,0.8626808977098221
2024-04-15,171.2926788330078,175.20080068867838,171.10421379905583,173.94107267383276,73531800,170.00744846888952,170.3229217529297,-2.186357473712097
2024-04-16,168.00946044921875,172.354009228837,166.9084414489389,170.36027866522625,73711200,169.97910853794642,170.13379821777343,-1.9167301288981808
2024-04-17,166.640625,169.26917642354965,166.640625,168.2375982616629,50901200,169.91533987862724,170.06370340983074,-0.8147371258492186
2024-04-18,165.68838500976562,167.27544462394533,165.20235954360626,166.67037984876308,43122900,169.54266357421875,169.99493103027345,-0.5714332805907163
2024-04-19,163.66490173339844,165.05356757276493,162.7523477339115,164.86511767231858,68149400,169.14873613630022,169.86267649332683,-1.221258373812939
2024-04-22,164.49810791015625,165.9066162144586,163.43677364744048,164.18070504913473,48116400,167.8450884137835,169.70099589029948,0.509092766948327
2024-04-23,165.5495147705078,165.69831011966792,163.58554027123327,164.01206877643943,49537800,166.47766767229353,169.50757293701173,0.6391604582624222
2024-04-24,167.65237426757812,167.93010742906517,164.86511388137603,165.19243035823263,48251800,165.95762416294642,169.36837565104167,1.270229936937839
2024-04-25,168.51531982421875,169.2294950930192,166.78939373539737,168.1582321898185,50558300,166.02988978794642,169.32737630208334,0.5147231349454939
2024-04-26,167.93011474609375,169.95360145871248,167.81107543218243,168.50542350147623,44838400,166.21410260881697,169.20504099527994,-0.34727114349926147
2024-04-29,172.0961151123047,174.60564226594082,171.69935778865286,171.96716217122307,68169400,167.1294926234654,169.23413696289063,2.4807940925365424
2024-04-30,168.9517822265625,173.57407962239418,168.6244505944639,171.92750782528833,65934800,167.884761265346,169.12205149332684,-1.8270795268622408
2024-05-01,167.93011474609375,171.31252641733016,167.74164970644674,168.20784791968214,50383100,168.3750479561942,168.89788004557292,-0.6047095017315041
2024-05-02,171.62994384765625,172.01678759624437,169.50726004906326,171.11414713776406,94214900,169.2436806815011,168.7114013671875,2.2031957205272956
2024-05-03,181.89617919921875,185.48688300008854,181.1820038934194,185.13970898312533,163224100,171.27850995744978,169.1084950764974,5.981610854965447
2024-05-06,180.23968505859375,182.70952732957792,178.96011472526732,180.87450583987064,78569700,172.9534192766462,169.42028401692707,-0.9106811082660204
2024-05-07,180.92408752441406,183.4038585438568,179.85283976309742,181.96559437964424,77305800,174.80970110212053,169.8021682739258,0.37971796588405216
2024-05-08,181.2613525390625,181.58868413827042,179.98178218440233,181.3704630721318,45057100,176.11902073451452,170.2329864501953,0.1864124447237714
2024-05-09,183.07656860351562,183.16583674066726,180.63646690744054,181.0828227285221,48983000,178.13684735979353,170.60528310139975,1.0014357936901863
2024-05-10,181.81512451171875,183.84135574437508,180.9013327671207,183.6526350835399,50759500,180.12042018345423,170.99603881835938,-0.6890254178451127
2024-05-13,185.02330017089844,185.83777548915856,183.37449537235887,184.18897069061896,72044800,182.03375680106026,171.5416753133138,1.7645262833856812
2024-05-14,186.1655731201172,187.029714327999,185.0332642686859,186.24503525163803,52393600,182.64367021833147,172.16473388671875,0.6173670819640931
2024-05-15,188.4401397705078,189.3638586651008,186.1059869360216,186.64235255391958,70400000,183.8151637486049,172.83682963053386,1.2217976784155704
2024-05-16,188.55929565429688,189.81080512810087,188.38051724709635,189.18505039119887,52845200,184.9059077671596,173.54034016927082,0.06323275069428647
2024-05-17,188.589111328125,189.52277241007562,187.90376371878457,188.23153932133224,41282900,185.9527304513114,174.21971588134767,0.015812359568201373
2024-05-20,189.751220703125,190.6252889956646,187.73491647398643,188.05276500067424,44361300,186.90625217982702,174.97518971761068,0.6162123395226482
2024-05-21,191.05238342285156,191.42980957851574,189.6320225414164,189.80087387660714,42309400,188.22586059570312,175.73369852701822,0.6857203420906011
2024-05-22,189.61215209960938,191.5192128106237,188.9864124860383,190.9729201671483,34648500,188.88141087123327,176.5066904703776,-0.7538410657011108
2024-05-23,185.61929321289062,189.7114944206788,185.370979738518,189.69162509909052,51005900,188.8033708844866,176.90654551188152,-2.1058032634011625
2024-05-24,188.6983642578125,189.2943226367172,186.771449342652,187.54620129756856,36327000,188.8402600969587,177.359108988444,1.6588098099212356
2024-05-28,188.7082977294922,191.69798625592665,187.82430244055638,190.21803261577213,52280100,188.8615461077009,177.93962961832682,0.005264206565191998
2024-05-29,189.00628662109375,190.95307102285372,188.23154975607,188.33088121296123,53068000,188.921142578125,178.639523824056,0.15790979791927562
2024-05-30,189.99952697753906,190.88352231957748,189.34399093884022,189.47310363654154,49889100,188.9566149030413,179.41815388997395,0.5255065184347485
2024-05-31,190.9530487060547,191.2708972062775,188.62883838261533,190.14851552916033,75158300,188.94242422921317,180.26030934651692,0.5018547907376325
2024-06-03,192.72105407714844,193.67458449503022,191.22124613590765,191.5986723140291,50080500,189.38655308314733,181.22884775797527,0.9258848617889059
2024-06-04,193.03890991210938,194.00236744942592,191.72780743235197,193.3269468870457,47471400,190.44649832589286,182.18020782470703,0.16493051912931378
2024-06-05,194.5486297607422,195.5716800296083,193.55537589536917,194.08179923154876,54156800,191.2822505405971,183.14684499104817,0.7820805915865314
2024-06-06,193.16799926757812,195.17437623382352,192.8600930073616,194.36984306207057,41181800,191.91935076032365,183.99736582438152,-0.70965829718872
2024-06-07,195.561767578125,195.61143330627965,192.83031924399432,193.33687329712626,53103900,192.85584803989954,184.89891408284504,1.2392157705329865
